AVG_GRD,Activity_Type,AvgCourse,AvgInstructor,Course,CourseTitle,CrsLvlNum,CrsPBAColl,CrsPBADept,CrsPBADiv,Honors,Hours,Instruction_Mode,Level,NComb,NIntrFCQ,N,PCT,RAP,Section,Subject,Subject_Label,Workload,YearTerm,Instructors
3.36,MLS - Main Lab,5.08,5.58,2040,Laboratory in Physical Anthropology 2,2XXX,AS,ANTH,SS,0,1,P  - In Person,Lower,1,1,,,0,010,ANTH,Anthropology,,20141,
2.98,MLS - Main Lab,4.94,5.38,2040,Laboratory in Physical Anthropology 2,2XXX,AS,ANTH,SS,0,1,P  - In Person,Lower,1,1,,,0,012,ANTH,Anthropology,,20141,
2.61,MLS - Main Lab,4.87,5.87,2040,Laboratory in Physical Anthropology 2,2XXX,AS,ANTH,SS,0,1,P  - In Person,Lower,1,1,,,0,013,ANTH,Anthropology,,20141,
3.38,MLS - Main Lab,5.14,5.5,2040,Laboratory in Physical Anthropology 2,2XXX,AS,ANTH,SS,0,1,P  - In Person,Lower,1,1,,,0,014,ANTH,Anthropology,,20141,
3.44,MLS - Main Lab,4.5,5.79,2040,Laboratory in Physical Anthropology 2,2XXX,AS,ANTH,SS,0,1,P  - In Person,Lower,1,1,,,0,015,ANTH,Anthropology,,20141,
3.36,MLS - Main Lab,5.14,5.57,2040,Laboratory in Physical Anthropology 2,2XXX,AS,ANTH,SS,0,1,P  - In Person,Lower,1,1,,,0,016,ANTH,Anthropology,,20141,
2.29,LEC - Lecture,3.96,4.33,2100,Frontiers of Cultural Anthropology,2XXX,AS,ANTH,SS,0,3,P  - In Person,Lower,1,1,,,0,010,ANTH,Anthropology,,20141,
2.63,LEC - Lecture,4.92,5.32,2200,Introduction to Archaeology,2XXX,AS,ANTH,SS,0,3,P  - In Person,Lower,1,1,,,0,010,ANTH,Anthropology,,20141,
2.94,LEC - Lecture,4.5,4.94,3000,Primate Behavior,3XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,001,ANTH,Anthropology,,20141,
3.4,LEC - Lecture,5.5,5.82,3010,The Human Animal,3XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,001,ANTH,Anthropology,,20141,
2.84,LEC - Lecture,,,3170,America: An Anthropological Perspective,3XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,,,,0,130,ANTH,Anthropology,,20141,
3.65,LEC - Lecture,5.71,5.94,4020,Explorations in Anthropology,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,001,ANTH,Anthropology,,20141,
3.34,LEC - Lecture,5.46,5.83,4020,Explorations in Anthropology,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,002,ANTH,Anthropology,,20141,
3.45,LEC - Lecture,4.92,5.5,4020,Explorations in Anthropology,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,2,1,,,0,003,ANTH,Anthropology,,20141,
2.72,LEC - Lecture,4.96,5.35,4020,Explorations in Anthropology,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,004,ANTH,Anthropology,,20141,
2.77,LEC - Lecture,4.91,5.18,4020,Explorations in Anthropology,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,005,ANTH,Anthropology,,20141,
2.87,LEC - Lecture,,,4110,Human Evolutionary Biology,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,2,1,,,0,001,ANTH,Anthropology,,20141,
3.69,LEC - Lecture,5.69,6,4180,Anthropological Perspectives: Contemporary Issues,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,001,ANTH,Anthropology,,20141,
3.37,LEC - Lecture,4.22,4.58,4224,Archaeology of the Maya and Their Neighbors,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,001,ANTH,Anthropology,,20141,
3.08,LEC - Lecture,5.03,5.73,4270,Plains Archaeology,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,2,1,,,0,001,ANTH,Anthropology,,20141,
2.99,LEC - Lecture,5.48,5.56,4580,The Holocaust: An Anthropological Perspective,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,2,1,,,0,001,ANTH,Anthropology,,20141,
3.43,LEC - Lecture,5.16,5.74,4610,Medical Anthropology,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,2,1,,,0,001,ANTH,Anthropology,,20141,
3.35,LEC - Lecture,5.63,5.89,4690,Anthropology of Tibet,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,1,1,,,0,001,ANTH,Anthropology,,20141,
3.21,LEC - Lecture,5.48,5.67,4730,Latin American Politics and Culture through Film and Text,4XXX,AS,ANTH,SS,0,3,P  - In Person,Upper,2,1,,,0,001,ANTH,Anthropology,,20141,
3.96,SEM - Seminar,2.43,2.43,5400,Research Methods in Archaeology 2,5XXX,AS,ANTH,SS,0,3,P  - In Person,Masters,1,1,,,0,001,ANTH,Anthropology,,20141,
3.97,SEM - Seminar,5.58,6,7000,Seminar: Current Research Topics in Cultural Anthropology,7XXX,AS,ANTH,SS,0,3,P  - In Person,Doctoral,1,1,,,0,001,ANTH,Anthropology,,20141,
2.27,LEC - Lecture,4.44,4.78,1235,Pre-Calculus for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,100,APPM,Applied Math,,20141,
1.65,LEC - Lecture,5.4,5.7,1235,Pre-Calculus for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,200,APPM,Applied Math,,20141,
2.05,LEC - Lecture,5.17,5.25,1235,Pre-Calculus for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,300,APPM,Applied Math,,20141,
1.48,LEC - Lecture,5,5.5,1340,"Calculus 1 with Algebra, Part A",1XXX,AS,APPM,NS,0,3,P  - In Person,Lower,1,1,,,0,001,APPM,Applied Math,,20141,
2.25,LEC - Lecture,5.04,5.27,1345,"Calculus 1 with Algebra, Part B",1XXX,AS,APPM,NS,0,3,P  - In Person,Lower,1,1,,,0,002,APPM,Applied Math,,20141,
2.14,LEC - Lecture,4.53,4.47,1350,Calculus 1 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,120,APPM,Applied Math,,20141,
2.08,LEC - Lecture,4.88,5.2,1350,Calculus 1 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,170,APPM,Applied Math,,20141,
2.12,LEC - Lecture,4.84,5.77,1350,Calculus 1 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,180,APPM,Applied Math,,20141,
2.41,LEC - Lecture,5.15,5.67,1350,Calculus 1 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,190,APPM,Applied Math,,20141,
2.34,LEC - Lecture,4.94,5.31,1360,Calculus 2 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,110,APPM,Applied Math,,20141,
2.96,LEC - Lecture,5.22,5.81,1360,Calculus 2 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,130,APPM,Applied Math,,20141,
2.29,LEC - Lecture,4.54,5.19,1360,Calculus 2 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,140,APPM,Applied Math,,20141,
2.11,LEC - Lecture,4.84,5.65,1360,Calculus 2 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,160,APPM,Applied Math,,20141,
2.48,LEC - Lecture,4.61,4.84,1360,Calculus 2 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,170,APPM,Applied Math,,20141,
2.05,LEC - Lecture,4.59,5.43,1360,Calculus 2 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,180,APPM,Applied Math,,20141,
2.79,LEC - Lecture,,,1360,Calculus 2 for Engineers,1XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,,,,0,549,APPM,Applied Math,,20141,
2.53,LEC - Lecture,4.87,5.43,2350,Calculus 3 for Engineers,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,120,APPM,Applied Math,,20141,
2.28,LEC - Lecture,4.74,5.45,2350,Calculus 3 for Engineers,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,140,APPM,Applied Math,,20141,
2.14,LEC - Lecture,4.55,5.55,2350,Calculus 3 for Engineers,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,160,APPM,Applied Math,,20141,
2.84,LEC - Lecture,,,2350,Calculus 3 for Engineers,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,,,,0,549,APPM,Applied Math,,20141,
2.34,LEC - Lecture,4.44,4.67,2360,Introduction to Differential Equations with Linear Algebra,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,110,APPM,Applied Math,,20141,
2.38,LEC - Lecture,4.82,5.16,2360,Introduction to Differential Equations with Linear Algebra,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,120,APPM,Applied Math,,20141,
2.23,LEC - Lecture,4.41,4.8,2360,Introduction to Differential Equations with Linear Algebra,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,130,APPM,Applied Math,,20141,
2.46,LEC - Lecture,4.69,5.08,2360,Introduction to Differential Equations with Linear Algebra,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,150,APPM,Applied Math,,20141,
2.02,LEC - Lecture,4.43,4.55,2360,Introduction to Differential Equations with Linear Algebra,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,1,,,0,170,APPM,Applied Math,,20141,
2.93,LEC - Lecture,,,2360,Introduction to Differential Equations with Linear Algebra,2XXX,AS,APPM,NS,0,4,P  - In Person,Lower,1,,,,0,549,APPM,Applied Math,,20141,
,LEC - Lecture,4.54,4.64,2450,Calculus 3 Computer Lab,2XXX,AS,APPM,NS,0,1,P  - In Person,Lower,1,1,,,0,001,APPM,Applied Math,,20141,
,LEC - Lecture,5.25,4.75,2450,Calculus 3 Computer Lab,2XXX,AS,APPM,NS,0,1,P  - In Person,Lower,1,1,,,0,002,APPM,Applied Math,,20141,
,LEC - Lecture,4.71,5.29,2450,Calculus 3 Computer Lab,2XXX,AS,APPM,NS,0,1,P  - In Person,Lower,1,1,,,0,003,APPM,Applied Math,,20141,
,LEC - Lecture,3.79,4.79,2450,Calculus 3 Computer Lab,2XXX,AS,APPM,NS,0,1,P  - In Person,Lower,1,1,,,0,004,APPM,Applied Math,,20141,
,LEC - Lecture,4.2,5.4,2460,Differential Equations Computer Lab,2XXX,AS,APPM,NS,0,1,P  - In Person,Lower,1,1,,,0,001,APPM,Applied Math,,20141,
,LEC - Lecture,4.82,5.65,2460,Differential Equations Computer Lab,2XXX,AS,APPM,NS,0,1,P  - In Person,Lower,1,1,,,0,002,APPM,Applied Math,,20141,
,LEC - Lecture,4.45,5,2460,Differential Equations Computer Lab,2XXX,AS,APPM,NS,0,1,P  - In Person,Lower,1,1,,,0,003,APPM,Applied Math,,20141,
,LEC - Lecture,5.3,5.6,2460,Differential Equations Computer Lab,2XXX,AS,APPM,NS,0,1,P  - In Person,Lower,1,1,,,0,004,APPM,Applied Math,,20141,
2.55,LEC - Lecture,4.34,4.92,3050,Scientific Computing in Matlab,3XXX,AS,APPM,NS,0,3,P  - In Person,Upper,1,1,,,0,010,APPM,Applied Math,,20141,
2.65,LEC - Lecture,4.35,4.65,3310,Matrix Methods and Applications,3XXX,AS,APPM,NS,0,3,P  - In Person,Upper,1,1,,,0,001,APPM,Applied Math,,20141,
2.61,LEC - Lecture,3.96,4.02,3310,Matrix Methods and Applications,3XXX,AS,APPM,NS,0,3,P  - In Person,Upper,1,1,,,0,002,APPM,Applied Math,,20141,
2.8,LEC - Lecture,4.72,5.49,3570,Applied Probability,3XXX,AS,APPM,NS,0,3,P  - In Person,Upper,1,1,,,0,001,APPM,Applied Math,,20141,
2.43,LEC - Lecture,4.7,5.67,3570,Applied Probability,3XXX,AS,APPM,NS,0,3,P  - In Person,Upper,1,1,,,0,002,APPM,Applied Math,,20141,
4,LEC - Lecture,4.2,4.53,4120,Introduction to Operations Research,4XXX,AS,APPM,NS,0,3,P  - In Person,Upper,4,1,,,0,001,APPM,Applied Math,,20141,
3.22,LEC - Lecture,4.63,5.33,4360,Methods in Applied Mathematics: Complex Variables and Applications,4XXX,AS,APPM,NS,0,3,P  - In Person,Upper,1,1,,,0,001,APPM,Applied Math,,20141,
2.92,LEC - Lecture,4.03,4.06,4360,Methods in Applied Mathematics: Complex Variables and Applications,4XXX,AS,APPM,NS,0,3,P  - In Person,Upper,2,1,,,0,002,APPM,Applied Math,,20141,
3.16,LEC - Lecture,5.5,5.71,4450,Undergraduate Applied Analysis 2,4XXX,AS,APPM,NS,0,3,P  - In Person,Upper,1,1,,,0,001,APPM,Applied Math,,20141,
2.36,LEC - Lecture,4.18,4.41,4570,Statistical Methods,4XXX,AS,APPM,NS,0,3,P  - In Person,Upper,2,1,,,0,001,APPM,Applied Math,,20141,
3.8,LEC - Lecture,4.88,5.38,4590,Statistical Modeling,4XXX,AS,APPM,NS,0,3,P  - In Person,Upper,2,1,,,0,001,APPM,Applied Math,,20141,
3.21,LEC - Lecture,4.32,4.45,4660,Intermediate Numerical Analysis 2,4XXX,AS,APPM,NS,0,3,P  - In Person,Upper,1,1,,,0,001,APPM,Applied Math,,20141,
3.96,LEC - Lecture,5.62,5.85,4720,Open Topics in Applied Mathematics,4XXX,AS,APPM,NS,0,3,P  - In Person,Upper,2,1,,,0,002,APPM,Applied Math,,20141,
4,SEM - Seminar,5.71,6,4950,Seminar in Applied Mathematics,4XXX,AS,APPM,NS,0,1,P  - In Person,Upper,1,1,,,1,802,APPM,Applied Math,,20141,
3.69,LEC - Lecture,5.43,5.86,5450,Applied Analysis 2,5XXX,AS,APPM,NS,0,3,P  - In Person,Masters,1,1,,,0,001,APPM,Applied Math,,20141,
3.5,LEC - Lecture,4.36,5.08,5460,Methods in Applied Mathematics: Dynamical Systems and Differential Equations,5XXX,AS,APPM,NS,0,3,P  - In Person,Masters,1,1,,,0,001,APPM,Applied Math,,20141,
3.49,LEC - Lecture,4.27,4.09,5610,Numerical Analysis 2,5XXX,AS,APPM,NS,0,3,P  - In Person,Masters,1,1,,,0,001,APPM,Applied Math,,20141,
4,LEC - Lecture,5.69,5.77,7400,Topics in Applied Mathematics,7XXX,AS,APPM,NS,0,1,P  - In Person,Doctoral,1,1,,,0,006,APPM,Applied Math,,20141,
2.73,LEC - Lecture,3.82,3.91,1000,The Solar System,1XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
2.47,LEC - Lecture,3.79,3.96,1000,The Solar System,1XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,002,ASTR,Astrophysical & Planetary Sci,,20141,
2.93,LEC - Lecture,5.3,5.53,1010,Introductory Astronomy 1,1XXX,AS,APS,NS,0,4,P  - In Person,Lower,1,1,,,0,100,ASTR,Astrophysical & Planetary Sci,,20141,
3.07,LEC - Lecture,4.74,4.87,1020,Introductory Astronomy 2,1XXX,AS,APS,NS,0,4,P  - In Person,Lower,1,1,,,0,010,ASTR,Astrophysical & Planetary Sci,,20141,
3.09,LEC - Lecture,5.06,5.26,1040,Accelerated Introductory Astronomy 2,1XXX,AS,APS,NS,0,4,P  - In Person,Lower,1,1,,,0,010,ASTR,Astrophysical & Planetary Sci,,20141,
2.71,LEC - Lecture,4.89,5.11,1200,Stars and Galaxies,1XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
2.47,LEC - Lecture,4.95,5.04,1200,Stars and Galaxies,1XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,002,ASTR,Astrophysical & Planetary Sci,,20141,
2.65,LEC - Lecture,4.87,5.22,2000,Ancient Astronomies of the World,2XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
2.56,LEC - Lecture,5,5.36,2010,Modern Cosmology---Origin and Structure of the Universe,2XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.47,LEC - Lecture,5.63,6,2020,Introduction to Space Astronomy,2XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3,LEC - Lecture,5.05,5.29,2030,Black Holes,2XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.08,LEC - Lecture,5.5,5.5,2600,Computational Techniques,2XXX,AS,APS,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.26,LEC - Lecture,5.25,5.13,3520,Observations and Instrumentation 2,3XXX,AS,APS,NS,0,4,P  - In Person,Upper,1,1,,,0,010,ASTR,Astrophysical & Planetary Sci,,20141,
3.11,LEC - Lecture,4.64,5.14,3720,Planets and Their Atmospheres,3XXX,AS,APS,NS,0,3,P  - In Person,Upper,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.07,LEC - Lecture,5.23,5.41,3740,Cosmology and Relativity,3XXX,AS,APS,NS,0,3,P  - In Person,Upper,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.66,LEC - Lecture,4.5,4.75,3800,Introduction to Scientific Data Analysis and Computing,3XXX,AS,APS,NS,0,3,P  - In Person,Upper,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.12,LEC - Lecture,4.75,5,3830,Astrophysics 2 - Galactic and Extragalactic,3XXX,AS,APS,NS,0,3,P  - In Person,Upper,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.4,LEC - Lecture,5.32,5.27,4800,Space Science: Practice and Policy,4XXX,AS,APS,NS,0,3,P  - In Person,Upper,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.62,LEC - Lecture,5,5,5400,Introduction to Fluid Dynamics,5XXX,AS,APS,NS,0,3,P  - In Person,Masters,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.67,LEC - Lecture,5.08,5.83,5550,"Observations, Data Analysis and Statistics",5XXX,AS,APS,NS,0,3,P  - In Person,Masters,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.6,LEC - Lecture,4.67,5.44,5720,Galaxies,5XXX,AS,APS,NS,0,3,P  - In Person,Masters,1,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.81,LEC - Lecture,4.08,4.67,5810,Planetary Atmospheres,5XXX,AS,APS,NS,0,3,P  - In Person,Masters,2,1,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
4,SEM - Seminar,5.9,5.85,5835,Seminar in Planetary Science,5XXX,AS,APS,NS,0,1,P  - In Person,Masters,2,2,,,0,001,ASTR,Astrophysical & Planetary Sci,,20141,
3.1,LEC - Lecture,,,1080,College Writing and Research,1XXX,AS,ARSP,,0,4,P  - In Person,Lower,1,,,,0,310,ARSC,Arts & Sciences Courses,,20141,
2.65,LEC - Lecture,,,1080,College Writing and Research,1XXX,AS,ARSP,,0,4,P  - In Person,Lower,1,,,,0,311,ARSC,Arts & Sciences Courses,,20141,
3.12,LEC - Lecture,,,1080,College Writing and Research,1XXX,AS,ARSP,,0,4,P  - In Person,Lower,1,,,,0,312,ARSC,Arts & Sciences Courses,,20141,
3.49,OTH - Other,,,1200,Topics in Arts and Sciences,1XXX,AS,ARSP,,0,3,P  - In Person,Lower,1,,,,0,219,ARSC,Arts & Sciences Courses,,20141,
3.69,SEM - Seminar,,,1400,MASP Coseminar: Chemistry 1 & 2,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,,,,0,313,ARSC,Arts & Sciences Courses,,20141,
4,SEM - Seminar,,,1400,MASP Coseminar: Chemistry 1 & 2,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,,,,0,410,ARSC,Arts & Sciences Courses,,20141,
3.38,SEM - Seminar,,,1420,MASP Coseminar: Introduction to EEB,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,,,,0,310,ARSC,Arts & Sciences Courses,,20141,
3.65,SEM - Seminar,,,1420,MASP Coseminar: Introduction to EEB,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,,,,0,311,ARSC,Arts & Sciences Courses,,20141,
3.55,SEM - Seminar,,,1432,MASP Coseminar: Economics,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,,,,0,313,ARSC,Arts & Sciences Courses,,20141,
3.84,SEM - Seminar,,,1490,MASP Seminar: Activating the Humanities and Social Sciences,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,,,,0,410,ARSC,Arts & Sciences Courses,,20141,
3.72,SEM - Seminar,,,1710,Calculus Bridge Course,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,,,,0,312,ARSC,Arts & Sciences Courses,,20141,
3.64,SEM - Seminar,,,1720,SASC Coseminar: Calculus Work Group,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,,,,0,311,ARSC,Arts & Sciences Courses,,20141,
,SEM - Seminar,5.45,5.82,1810,Open Option Seminar: Academic Exploration and Critical Decision Making,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,1,,,1,803,ARSC,Arts & Sciences Courses,,20141,
,SEM - Seminar,5.15,5.92,1810,Open Option Seminar: Academic Exploration and Critical Decision Making,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,1,,,1,805,ARSC,Arts & Sciences Courses,,20141,
,SEM - Seminar,5.09,5.92,1810,Open Option Seminar: Academic Exploration and Critical Decision Making,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,1,,,1,806,ARSC,Arts & Sciences Courses,,20141,
,SEM - Seminar,5.55,5.67,1810,Open Option Seminar: Academic Exploration and Critical Decision Making,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,1,,,1,807,ARSC,Arts & Sciences Courses,,20141,
,SEM - Seminar,5.5,6,1810,Open Option Seminar: Academic Exploration and Critical Decision Making,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,1,,,1,809,ARSC,Arts & Sciences Courses,,20141,
,SEM - Seminar,5.2,5.7,1810,Open Option Seminar: Academic Exploration and Critical Decision Making,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,1,,,1,810,ARSC,Arts & Sciences Courses,,20141,
,SEM - Seminar,5.25,5.92,1810,Open Option Seminar: Academic Exploration and Critical Decision Making,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,1,,,1,811,ARSC,Arts & Sciences Courses,,20141,
,SEM - Seminar,4.42,5.58,1810,Open Option Seminar: Academic Exploration and Critical Decision Making,1XXX,AS,ARSP,,0,1,P  - In Person,Lower,1,1,,,1,813,ARSC,Arts & Sciences Courses,,20141,
2.44,SEM - Seminar,,,2000,Ways of Knowing: Constructions of Knowledge in the Academy and Beyond,2XXX,AS,ARSP,,0,3,P  - In Person,Lower,1,,,,0,310,ARSC,Arts & Sciences Courses,,20141,
3.74,WKS - Workshop,,,3100,Multicultural Perspective and Academic Discourse,3XXX,AS,ARSP,,0,3,P  - In Person,Upper,1,,,,0,310,ARSC,Arts & Sciences Courses,,20141,
3.13,WKS - Workshop,,,3100,Multicultural Perspective and Academic Discourse,3XXX,AS,ARSP,,0,3,P  - In Person,Upper,1,,,,0,311,ARSC,Arts & Sciences Courses,,20141,
3.72,SEM - Seminar,,,4750,Social Foundations of Professional Life in Washington DC,4XXX,AS,ARSP,,0,4,P  - In Person,Upper,1,,,,0,550,ARSC,Arts & Sciences Courses,,20141,
2.68,LEC - Lecture,3.94,3.83,1050,Weather and the Atmosphere,1XXX,AS,ATOC,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ATOC,Atmospheric & Oceanic Sciences,,20141,
2.92,LEC - Lecture,4.49,5.15,1050,Weather and the Atmosphere,1XXX,AS,ATOC,NS,0,3,P  - In Person,Lower,1,1,,,0,002,ATOC,Atmospheric & Oceanic Sciences,,20141,
2.59,LEC - Lecture,3.69,3.85,1060,"Our Changing Environment: El Nino, Ozone, and Climate",1XXX,AS,ATOC,NS,0,3,P  - In Person,Lower,1,1,,,0,001,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.04,LEC - Lecture,2.63,2.84,1060,"Our Changing Environment: El Nino, Ozone, and Climate",1XXX,AS,ATOC,NS,0,3,P  - In Person,Lower,1,1,,,0,002,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.2,LEC - Lecture,,,1060,"Our Changing Environment: El Nino, Ozone, and Climate",1XXX,AS,ATOC,NS,0,3,P  - In Person,Lower,1,,,,0,431,ATOC,Atmospheric & Oceanic Sciences,,20141,
2.97,MLS - Main Lab,3.94,4.41,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,001,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.42,MLS - Main Lab,5.05,5.67,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,002,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.72,MLS - Main Lab,4.24,5.33,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,003,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.51,MLS - Main Lab,4.44,4.87,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,004,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.74,MLS - Main Lab,4.17,5.25,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,005,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.29,MLS - Main Lab,5.07,5.64,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,006,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.39,MLS - Main Lab,4.75,5.75,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,007,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.74,MLS - Main Lab,5,5.8,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,008,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.71,MLS - Main Lab,5.05,5.72,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,009,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.09,MLS - Main Lab,4.31,5.31,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,010,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.3,MLS - Main Lab,5,5.46,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,011,ATOC,Atmospheric & Oceanic Sciences,,20141,
3.57,MLS - Main Lab,4.73,5.69,1070,Weather and the Atmosphere Laboratory,1XXX,AS,ATOC,NS,0,1,P  - In Person,Lower,1,1,,,0,012,ATOC,Atmospheric & Oceanic Sciences,,20141,
